CTPRVN_NM,SIGNGU_NM,ADSTRD_CD,PRFPLC_CO,FOOD_FCLTY_CO,LDGMNT_FCLTY_CO,POPLTN_CO,FILE_NM,BASE_DE
"경기도","광주시","4161055000","3","313","3","332204","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","광주시","4161056000","1","572","2","332204","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","광주시","4161060000","3","271","0","332204","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","구리시","4131051000","2","315","2","161814","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","구리시","4131052000","2","380","4","161814","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","구리시","4131053000","2","214","2","161814","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","구리시","4131054100","4","333","20","161814","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","구리시","4131054200","1","71","0","161814","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","구리시","4131058000","2","596","15","161814","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","구리시","4131059000","1","308","4","161814","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","군포시","4141052000","2","391","0","242871","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","군포시","4141056000","1","392","33","242871","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","군포시","4141057000","2","120","3","242871","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","군포시","4141058000","1","28","0","242871","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","군포시","4141059000","1","28","0","242871","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","군포시","4141060000","1","39","0","242871","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","군포시","4141061000","4","95","1","242871","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","군포시","4141062000","5","641","22","242871","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","군포시","4141063000","1","168","0","242871","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157025000","3","565","20","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157025300","4","419","5","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157025600","3","769","6","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157034000","6","503","18","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157035000","4","207","13","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157036000","3","217","10","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157051500","3","517","15","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157054000","3","503","1","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157055000","1","567","0","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157056000","1","758","5","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157057000","2","803","13","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","김포시","4157058000","5","412","1","424501","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136025000","12","703","11","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136025300","6","1261","21","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136025600","19","1551","55","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136025900","4","317","4","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136026200","2","688","22","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136026500","1","268","8","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136034000","4","166","152","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136036000","12","142","15","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136051000","2","614","10","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136052000","1","466","9","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136053000","3","264","5","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136054000","1","61","5","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136054500","5","974","6","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136056500","2","363","2","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","남양주시","4136057000","3","990","4","578557","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","동두천시","4125053500","2","264","30","80306","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","동두천시","4125055000","1","57","1","80306","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","동두천시","4125056500","4","451","23","80306","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","동두천시","4125056600","1","466","10","80306","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","동두천시","4125058000","4","175","14","80306","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","부천시","4119060300","6","1792","143","735736","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","부천시","4119060600","12","1535","30","735736","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","부천시","4119061000","4","890","17","735736","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","부천시","4119074200","16","2149","45","735736","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","부천시","4119074400","12","1412","48","735736","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","부천시","4119074600","6","995","41","735736","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","부천시","4119079500","4","859","14","735736","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","부천시","4119080000","9","769","3","735736","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","부천시","4119083000","7","1247","33","735736","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113551000","1","43","0","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113552000","3","499","13","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113553000","1","52","0","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113554000","1","115","1","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113555000","5","680","23","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113557000","5","33","2","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113558000","14","886","25","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113559000","1","175","0","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113562000","7","640","25","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113564000","8","233","4","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113565000","7","151","0","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113565500","1","686","3","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113565700","4","295","1","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113566500","1","272","3","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113567000","8","377","8","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 분당구","4113568000","7","230","0","421998","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 수정구","4113151000","1","313","61","223203","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 수정구","4113152000","2","86","1","223203","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 수정구","4113153000","1","342","57","223203","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 수정구","4113155000","3","208","11","223203","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 수정구","4113158000","2","240","28","223203","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 수정구","4113161000","1","115","8","223203","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 수정구","4113162500","3","544","3","223203","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 수정구","4113164000","1","152","0","223203","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 수정구","4113165000","4","121","1","223203","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 중원구","4113351000","5","1091","105","191260","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 중원구","4113354000","1","430","9","191260","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 중원구","4113356000","2","218","2","191260","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 중원구","4113357000","2","343","2","191260","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","성남시 중원구","4113367000","1","240","0","191260","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 권선구","4111354000","1","282","1","321945","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 권선구","4111355000","2","486","3","321945","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 권선구","4111356000","11","514","6","321945","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 권선구","4111366200","2","629","4","321945","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 권선구","4111366400","1","319","0","321945","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 권선구","4111368000","2","309","0","321945","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 영통구","4111752000","3","257","1","314353","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 영통구","4111753000","1","631","7","314353","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 영통구","4111755000","7","571","17","314353","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 영통구","4111758000","3","397","5","314353","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 영통구","4111758500","2","934","44","314353","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 영통구","4111759600","1","91","1","314353","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 영통구","4111760000","7","662","2","314353","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 영통구","4111761000","4","360","1","314353","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 장안구","4111156000","6","335","18","238600","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 장안구","4111157100","3","197","10","238600","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 장안구","4111157200","1","393","9","238600","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 장안구","4111157300","3","354","2","238600","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 장안구","4111158000","1","608","60","238600","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 장안구","4111159100","4","408","5","238600","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 장안구","4111159800","2","83","1","238600","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 장안구","4111160000","1","317","12","238600","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 팔달구","4111565000","5","112","28","189630","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 팔달구","4111566000","5","609","161","189630","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 팔달구","4111568000","2","315","3","189630","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 팔달구","4111571000","3","347","1","189630","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 팔달구","4111573000","12","1415","166","189630","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","수원시 팔달구","4111574000","22","473","93","189630","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139051000","6","794","13","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139052000","3","748","22","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139054000","2","458","2","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139058900","1","752","14","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139059100","6","926","49","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139059200","1","405","23","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139059300","6","641","26","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139059600","1","220","0","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139059700","2","751","0","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139062100","1","92","0","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139063000","2","324","2","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139063100","1","252","1","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139064000","1","248","0","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","시흥시","4139065000","1","131","6","477208","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 단원구","4127352500","7","185","0","363395","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 단원구","4127353200","5","887","57","363395","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 단원구","4127353500","6","1477","31","363395","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 단원구","4127354500","2","339","51","363395","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 단원구","4127356500","1","257","3","363395","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 단원구","4127357000","4","906","20","363395","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 단원구","4127361000","11","493","505","363395","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 상록구","4127151000","1","247","12","318347","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 상록구","4127152500","1","446","7","318347","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 상록구","4127153200","1","298","7","318347","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 상록구","4127153700","1","274","12","318347","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 상록구","4127154000","2","544","9","318347","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 상록구","4127156000","2","450","20","318347","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 상록구","4127158000","1","503","7","318347","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 상록구","4127159000","3","137","1","318347","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 상록구","4127160000","1","233","8","318347","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안산시 상록구","4127161000","2","142","2","318347","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안성시","4155025000","3","831","16","181060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안성시","4155031000","12","70","9","181060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안성시","4155032000","4","141","17","181060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안성시","4155033000","1","58","7","181060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안성시","4155034000","1","109","2","181060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안성시","4155035000","2","295","11","181060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안성시","4155036000","3","191","17","181060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안성시","4155038000","2","266","16","181060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안성시","4155039000","1","243","14","181060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
"경기도","안성시","4155040000","3","233","35","181060","KC_624_DMSTC_MIEC_STATN_BIZAEA_2023","20231221"
